Sentence;TargetWord;Surprisal
Cats rarely scratch walls if they are not declawed .;walls;16.678499221801758
Janitors often clean floors after cleaning everything else .;floors;15.606142044067383
Janitors rarely clean floors after cleaning everything else .;floors;16.727445602416992
Janitors often clean dishes after cleaning everything else .;dishes;12.987025260925293
Janitors rarely clean dishes after cleaning everything else .;dishes;14.51894760131836
Lawyers often argue cases in a court of law .;cases;12.329904556274414
Lawyers rarely argue cases in a court of law .;cases;10.415560722351074
Lawyers often argue politics in a court of law .;politics;18.439294815063477
Lawyers rarely argue politics in a court of law .;politics;16.11497688293457
Judges often sentence murderers to life in prison .;murderers;13.516691207885742
Judges rarely sentence murderers to life in prison .;murderers;15.20068645477295
Judges often sentence monks to life in prison .;monks;16.227983474731445
Judges rarely sentence monks to life in prison .;monks;17.37339973449707
Waitresses often bring cocktails to customers who get their attention .;cocktails;19.21637535095215
Waitresses rarely bring cocktails to customers who get their attention .;cocktails;19.844423294067383
Hunters often shoot game during the hunting season .;game;11.99817943572998
Hunters rarely shoot game during the hunting season .;game;11.83858871459961
Hunters often shoot livestock during the hunting season .;livestock;14.132536888122559
Hunters rarely shoot livestock during the hunting season .;livestock;15.121357917785645
Theaters often show movies on saturday nights .;movies;13.752827644348145
Theaters rarely show movies on saturday nights .;movies;14.175030708312988
Theaters often show operas on saturday nights .;operas;18.62270164489746
Theaters rarely show operas on saturday nights .;operas;19.306655883789062
Butchers often slaughter cows and sell the meat .;cows;9.937859535217285
Butchers rarely slaughter cows and sell the meat .;cows;9.484583854675293
Butchers often slaughter ducks and sell the meat .;ducks;12.901941299438477
Butchers rarely slaughter ducks and sell the meat .;ducks;13.230173110961914
Pickpockets often steal shoes while the owner is distracted .;shoes;13.37783432006836
Pickpockets rarely steal shoes while the owner is distracted .;shoes;12.073776245117188
Psychics often read fortunes for their customers every day .;fortunes;22.15978240966797
Psychics rarely read fortunes for their customers every day .;fortunes;20.994300842285156
Psychics often read news for their customers every day .;news;11.050889015197754
Psychics rarely read news for their customers every day .;news;10.181638717651367
Pilots often fly planes on cloudy days .;planes;12.75749397277832
Pilots rarely fly planes on cloudy days .;planes;12.66246223449707
Pilots often fly kites on cloudy days .;kites;12.092275619506836
Pilots rarely fly kites on cloudy days .;kites;13.460342407226562
Thieves often take jewels from their victims when they can .;jewels;15.541970252990723
Thieves rarely take jewels from their victims when they can .;jewels;14.71667766571045
Thieves often take jobs from their victims when they can .;jobs;10.09821891784668
Thieves rarely take jobs from their victims when they can .;jobs;9.791167259216309
Professors often teach classes while doing research .;classes;7.244653224945068
Professors rarely teach classes while doing research .;classes;6.204468250274658
Professors often teach friends while doing research .;friends;13.498636245727539
Professors rarely teach friends while doing research .;friends;14.611268997192383
Pitchers often throw balls to warm up for a game .;balls;10.667606353759766
Pitchers rarely throw balls to warm up for a game .;balls;10.374520301818848
Pitchers often throw rocks to warm up for a game .;rocks;8.355672836303711
Pitchers rarely throw rocks to warm up for a game .;rocks;9.636271476745605
Kidnappers often blindfold captives to keep their identities secret .;captives;19.40468978881836
Kidnappers rarely blindfold captives to keep their identities secret .;captives;20.331443786621094
Kidnappers often blindfold infants to keep their identities secret .;infants;16.745052337646484
Kidnappers rarely blindfold infants to keep their identities secret .;infants;16.28141212463379
Smugglers often transport drugs into the united states .;drugs;12.168976783752441
Smugglers rarely transport drugs into the united states .;drugs;11.00352954864502
Smugglers often transport umbrellas into the united states .;umbrellas;16.08205795288086
Smugglers rarely transport umbrellas into the united states .;umbrellas;16.949867248535156
Tourists often visit museums on their vacation .;museums;11.416494369506836
Tourists rarely visit museums on their vacation .;museums;13.48816204071045
Tourists often visit mines on their vacation .;mines;17.263341903686523
Tourists rarely visit mines on their vacation .;mines;17.727128982543945
Sentries often guard bases at all hours of the night .;bases;16.02107048034668
Sentries rarely guard bases at all hours of the night .;bases;17.110767364501953
Telemarketers often call people to tell them about new products .;people;9.659560203552246
Telemarketers rarely call people to tell them about new products .;people;10.524584770202637
Telemarketers often call inmates to tell them about new products .;inmates;18.980060577392578
Telemarketers rarely call inmates to tell them about new products .;inmates;19.89194679260254
Punters often kick boxes for practice on their days off .;boxes;16.899877548217773
Punters rarely kick boxes for practice on their days off .;boxes;16.64105224609375
Shoppers often buy groceries at the local supermarket .;groceries;9.999271392822266
Shoppers rarely buy groceries at the local supermarket .;groceries;10.003738403320312
Shoppers often buy ammunition at the local supermarket .;ammunition;12.877453804016113
Shoppers rarely buy ammunition at the local supermarket .;ammunition;12.827875137329102
Speakers often address audiences using a microphone .;audiences;14.035219192504883
Speakers rarely address audiences using a microphone .;audiences;14.673867225646973
Speakers often address letters using a microphone .;letters;12.229961395263672
Speakers rarely address letters using a microphone .;letters;10.441864967346191
Armies often battle invaders and try to drive them out of the country .;invaders;15.575858116149902
Armies rarely battle invaders and try to drive them out of the country .;invaders;16.417810440063477
Armies often battle immigrants and try to drive them out of the country .;immigrants;20.640146255493164
Armies rarely battle immigrants and try to drive them out of the country .;immigrants;21.48603057861328
Gardeners often plant flowers to make their garden prettier .;flowers;7.632380485534668
Gardeners rarely plant flowers to make their garden prettier .;flowers;6.089687824249268
Gardeners often plant bombs to make their garden prettier .;bombs;12.742724418640137
Gardeners rarely plant bombs to make their garden prettier .;bombs;13.657690048217773
Architects often design buildings with lots of windows .;buildings;8.781219482421875
Architects rarely design buildings with lots of windows .;buildings;8.86207103729248
Negotiators often settle disputes as quickly as possible .;disputes;6.071090221405029
Negotiators rarely settle disputes as quickly as possible .;disputes;6.586442947387695
Negotiators often settle payments as quickly as possible .;payments;18.087020874023438
Negotiators rarely settle payments as quickly as possible .;payments;15.47608757019043
Witnesses often describe robbers as being large and menacing .;robbers;19.956819534301758
Witnesses rarely describe robbers as being large and menacing .;robbers;21.40951919555664
Couriers often deliver packages sealed in boxes .;packages;14.100179672241211
Couriers rarely deliver packages sealed in boxes .;packages;14.542637825012207
Couriers often deliver organs sealed in boxes .;organs;17.64546775817871
Couriers rarely deliver organs sealed in boxes .;organs;17.18882179260254
Brokers often sell stocks in after-hours trading .;stocks;10.627325057983398
Brokers rarely sell stocks in after-hours trading .;stocks;9.794400215148926
Brokers often sell curtains in after-hours trading .;curtains;17.64398956298828
Brokers rarely sell curtains in after-hours trading .;curtains;18.774349212646484
Mechanics often fix cars that have broken parts .;cars;12.9279203414917
Mechanics rarely fix cars that have broken parts .;cars;11.988289833068848
Mechanics often fix toys that have broken parts .;toys;17.394176483154297
Mechanics rarely fix toys that have broken parts .;toys;15.756120681762695
Joggers often run laps to stay in shape .;laps;18.03805160522461
Joggers rarely run laps to stay in shape .;laps;16.77526092529297
Joggers often run monthly to stay in shape .;monthly;13.74830150604248
Joggers rarely run monthly to stay in shape .;monthly;14.823704719543457
Cleaners often wash clothes using strong laundry soap .;clothes;8.536529541015625
Cleaners rarely wash clothes using strong laundry soap .;clothes;7.3290252685546875
Cleaners often wash rags using strong laundry soap .;rags;15.688324928283691
Cleaners rarely wash rags using strong laundry soap .;rags;15.554732322692871
Squirrels often gather nuts and store them for the winter .;nuts;13.458510398864746
Squirrels rarely gather nuts and store them for the winter .;nuts;13.90085506439209
Squirrels often gather nails and store them for the winter .;nails;19.17772102355957
Squirrels rarely gather nails and store them for the winter .;nails;19.007291793823242
Investors often loan money to businesses which are profitable .;money;5.6029372215271
Investors rarely loan money to businesses which are profitable .;money;6.293125152587891
Investors often loan papers to businesses which are profitable .;papers;10.13941764831543
Investors rarely loan papers to businesses which are profitable .;papers;8.818228721618652
Morticians often arrange funerals after a lot of planning .;funerals;15.14169692993164
Morticians rarely arrange funerals after a lot of planning .;funerals;14.753655433654785
Morticians often arrange parties after a lot of planning .;parties;10.940354347229004
Morticians rarely arrange parties after a lot of planning .;parties;10.045559883117676
Actors often perform plays on stage .;plays;8.105777740478516
Actors rarely perform plays on stage .;plays;10.061381340026855
Actors often perform surgery on stage .;surgery;15.285110473632812
Actors rarely perform surgery on stage .;surgery;15.850214004516602
Adolescents often play games all through high school .;games;8.726853370666504
Adolescents rarely play games all through high school .;games;8.25672721862793
Adolescents often play horns all through high school .;horns;13.76057243347168
Adolescents rarely play horns all through high school .;horns;14.328392028808594
Cowboys often ride horses when they go to the back country .;horses;11.507983207702637
Cowboys rarely ride horses when they go to the back country .;horses;12.549790382385254
Cowboys often ride bicycles when they go to the back country .;bicycles;11.109500885009766
Cowboys rarely ride bicycles when they go to the back country .;bicycles;12.197856903076172
Barbers often cut hair while carrying on a conversation .;hair;9.609084129333496
Barbers rarely cut hair while carrying on a conversation .;hair;9.121687889099121
Barbers often cut steak while carrying on a conversation .;steak;16.854013442993164
Barbers rarely cut steak while carrying on a conversation .;steak;17.142541885375977
Bartenders often mix drinks while talking to the patrons .;drinks;15.303022384643555
Bartenders rarely mix drinks while talking to the patrons .;drinks;15.252367973327637
Bartenders often mix metaphors while talking to the patrons .;metaphors;15.524598121643066
Bartenders rarely mix metaphors while talking to the patrons .;metaphors;16.947946548461914
Executives often make decisions that reflect their business acumen .;decisions;6.066634178161621
Executives rarely make decisions that reflect their business acumen .;decisions;6.773867130279541
Executives often make models that reflect their business acumen .;models;13.265912055969238
Executives rarely make models that reflect their business acumen .;models;13.854490280151367
Warehouses often store merchandise which has not been sold yet .;merchandise;11.040270805358887
Warehouses rarely store merchandise which has not been sold yet .;merchandise;11.510096549987793
Warehouses often store sugar which has not been sold yet .;sugar;12.250060081481934
Warehouses rarely store sugar which has not been sold yet .;sugar;11.523218154907227
Coaches often train athletes to work at a high level of performance .;athletes;12.445658683776855
Coaches rarely train athletes to work at a high level of performance .;athletes;14.347763061523438
Coaches often train soldiers to work at a high level of performance .;soldiers;11.706235885620117
Coaches rarely train soldiers to work at a high level of performance .;soldiers;14.125786781311035
Plumbers often remove weeds using special equipment .;weeds;14.562990188598633
Plumbers rarely remove weeds using special equipment .;weeds;13.8417387008667
Satirists often poke fun at famous people .;fun;0.03674996644258499
Satirists rarely poke fun at famous people .;fun;0.08936916291713715
Satirists often poke knives at famous people .;knives;23.324739456176758
Satirists rarely poke knives at famous people .;knives;20.05948257446289
Nurses often draw blood for medical testing and analysis .;blood;10.319077491760254
Nurses rarely draw blood for medical testing and analysis .;blood;9.484772682189941
Nurses often draw sketches for medical testing and analysis .;sketches;14.1974458694458
Nurses rarely draw sketches for medical testing and analysis .;sketches;14.925337791442871
Caterers often prepare food for large groups of people .;food;9.685279846191406
Caterers rarely prepare food for large groups of people .;food;9.529706001281738
Caterers often prepare baths for large groups of people .;baths;18.448284149169922
Caterers rarely prepare baths for large groups of people .;baths;17.979007720947266
Weathermen often report storms that are expected in the next few days .;storms;16.24325942993164
Weathermen rarely report storms that are expected in the next few days .;storms;17.095449447631836
Weathermen often report weddings that are expected in the next few days .;weddings;16.132871627807617
Weathermen rarely report weddings that are expected in the next few days .;weddings;14.924400329589844
Knights often rescue dragons from the clutches of an ogre .;dragons;14.399764060974121
Knights rarely rescue dragons from the clutches of an ogre .;dragons;16.822526931762695
Generals often command troops in time of war .;troops;8.724188804626465
Generals rarely command troops in time of war .;troops;8.18111515045166
Generals often command civilians in time of war .;civilians;13.776033401489258
Generals rarely command civilians in time of war .;civilians;12.691219329833984
Boxcars often hold cargo that can take extreme temperatures .;cargo;15.736342430114746
Boxcars rarely hold cargo that can take extreme temperatures .;cargo;16.070755004882812
Boxcars often hold feathers that can take extreme temperatures .;feathers;16.052658081054688
Boxcars rarely hold feathers that can take extreme temperatures .;feathers;16.472408294677734
Magazines often publish stories that involve current events .;stories;7.385761737823486
Magazines rarely publish stories that involve current events .;stories;10.287639617919922
Magazines often publish songs that involve current events .;songs;9.798388481140137
Magazines rarely publish songs that involve current events .;songs;12.390132904052734
Policemen often arrest priests after the bars close down .;priests;13.917391777038574
Policemen rarely arrest priests after the bars close down .;priests;14.699909210205078
Actresses often wear dresses that were created by famous designers .;dresses;10.468427658081055
Actresses rarely wear dresses that were created by famous designers .;dresses;10.339030265808105
Actresses often wear helmets that were created by famous designers .;helmets;8.975005149841309
Actresses rarely wear helmets that were created by famous designers .;helmets;9.544368743896484
Adults often eat chicken on a regular basis .;chicken;8.27684497833252
Adults rarely eat chicken on a regular basis .;chicken;8.830565452575684
Adults often eat grass on a regular basis .;grass;9.289633750915527
Adults rarely eat grass on a regular basis .;grass;8.86598014831543
Teachers often punish students that are disrupting the class .;students;6.171316146850586
Teachers rarely punish students that are disrupting the class .;students;7.127617359161377
Teachers often punish aides that are disrupting the class .;aides;20.905353546142578
Teachers rarely punish aides that are disrupting the class .;aides;21.129995346069336
Governments often build monuments during times of national importance .;monuments;12.961926460266113
Governments rarely build monuments during times of national importance .;monuments;13.022014617919922
Governments often build trains during times of national importance .;trains;14.287566184997559
Governments rarely build trains during times of national importance .;trains;13.856790542602539
Scientists often conduct research with great attention to detail .;research;3.0392367839813232
Scientists rarely conduct research with great attention to detail .;research;4.193172931671143
Scientists often conduct traffic with great attention to detail .;traffic;13.605779647827148
Scientists rarely conduct traffic with great attention to detail .;traffic;12.88306713104248
Comedians often entertain crowds at comedy clubs around the country .;crowds;9.298112869262695
Comedians rarely entertain crowds at comedy clubs around the country .;crowds;10.960009574890137
Comedians often entertain politicians at comedy clubs around the country .;politicians;9.946205139160156
Comedians rarely entertain politicians at comedy clubs around the country .;politicians;12.694558143615723
Instructors often evaluate pupils by giving them a test .;pupils;13.644250869750977
Instructors rarely evaluate pupils by giving them a test .;pupils;14.052745819091797
Instructors often evaluate grapes by giving them a test .;grapes;16.665544509887695
Instructors rarely evaluate grapes by giving them a test .;grapes;17.500272750854492
Supervisors often discipline workers who show up late .;workers;12.3397855758667
Supervisors rarely discipline workers who show up late .;workers;12.874348640441895
Supervisors often discipline shareholders who show up late .;shareholders;17.6812686920166
Supervisors rarely discipline shareholders who show up late .;shareholders;18.6502742767334
Patrolmen often question suspects to get information about a crime .;suspects;14.165298461914062
Patrolmen rarely question suspects to get information about a crime .;suspects;14.42747688293457
Patrolmen often question minors to get information about a crime .;minors;18.470340728759766
Patrolmen rarely question minors to get information about a crime .;minors;17.693147659301758
Parents often lecture children about not playing too roughly .;children;8.965593338012695
Parents rarely lecture children about not playing too roughly .;children;8.86807918548584
Parents often lecture pets about not playing too roughly .;pets;17.95648956298828
Parents rarely lecture pets about not playing too roughly .;pets;18.56938362121582
Bellboys often lug fruits every day at work .;fruits;18.379262924194336
Bellboys rarely lug fruits every day at work .;fruits;15.334141731262207
Businessmen often employ accountants to keep track of the books .;accountants;17.04357147216797
Businessmen rarely employ accountants to keep track of the books .;accountants;18.46497344970703
Businessmen often employ ministers to keep track of the books .;ministers;15.688815116882324
Businessmen rarely employ ministers to keep track of the books .;ministers;16.038597106933594
Kids often want candy for dessert after dinner .;candy;17.65877342224121
Kids rarely want candy for dessert after dinner .;candy;17.898683547973633
Kids often want peas for dessert after dinner .;peas;26.65391731262207
Kids rarely want peas for dessert after dinner .;peas;25.28520393371582
Runners often drink water while competing in a marathon .;water;4.98138952255249
Runners rarely drink water while competing in a marathon .;water;5.159327507019043
Runners often drink tea while competing in a marathon .;tea;6.718348503112793
Runners rarely drink tea while competing in a marathon .;tea;7.904989242553711
Ranches often hire hands to take care of the chores .;hands;14.012385368347168
Ranches rarely hire hands to take care of the chores .;hands;12.263751029968262
Countries often erect statues to honor their national heroes .;statues;12.456521034240723
Countries rarely erect statues to honor their national heroes .;statues;13.365544319152832
Countries often erect bridges to honor their national heroes .;bridges;11.95093059539795
Countries rarely erect bridges to honor their national heroes .;bridges;11.930110931396484
Clowns often toss pies at each other as part of their act .;pies;14.345303535461426
Clowns rarely toss pies at each other as part of their act .;pies;14.830105781555176
Clowns often toss cookies at each other as part of their act .;cookies;14.04057502746582
Clowns rarely toss cookies at each other as part of their act .;cookies;14.31099796295166
Ranchers often feed cattle out on the open prairie .;cattle;14.136824607849121
Ranchers rarely feed cattle out on the open prairie .;cattle;13.335416793823242
Ranchers often feed visitors out on the open prairie .;visitors;14.210261344909668
Ranchers rarely feed visitors out on the open prairie .;visitors;14.696202278137207
Automobiles often need gas to run for any length of time .;gas;15.347609519958496
Automobiles rarely need gas to run for any length of time .;gas;14.187950134277344
Automobiles often need sunlight to run for any length of time .;sunlight;16.09745979309082
Automobiles rarely need sunlight to run for any length of time .;sunlight;13.458834648132324
Newlyweds often receive gifts at their wedding reception .;gifts;7.980198383331299
Newlyweds rarely receive gifts at their wedding reception .;gifts;8.338314056396484
Newlyweds often receive bills at their wedding reception .;bills;14.560491561889648
Newlyweds rarely receive bills at their wedding reception .;bills;13.933198928833008
Sages often offer advice to people who ask them for their opinion .;advice;7.891921520233154
Sages rarely offer advice to people who ask them for their opinion .;advice;9.214795112609863
Sages often offer sweets to people who ask them for their opinion .;sweets;13.60124683380127
Sages rarely offer sweets to people who ask them for their opinion .;sweets;12.717697143554688
Attorneys often meet clients at their law firm .;clients;14.470833778381348
Attorneys rarely meet clients at their law firm .;clients;15.650506973266602
Attorneys often meet dates at their law firm .;dates;15.668458938598633
Attorneys rarely meet dates at their law firm .;dates;14.909659385681152
Engineers often plan projects for wealthy executives .;projects;9.919189453125
Engineers rarely plan projects for wealthy executives .;projects;11.279196739196777
Engineers often plan meals for wealthy executives .;meals;16.368114471435547
Engineers rarely plan meals for wealthy executives .;meals;16.496824264526367
Bakers often slice bread in a special cutting machine .;bread;11.08863353729248
Bakers rarely slice bread in a special cutting machine .;bread;11.170018196105957
Bakers often slice pizza in a special cutting machine .;pizza;15.118063926696777
Bakers rarely slice pizza in a special cutting machine .;pizza;15.097381591796875
Retirees often trust banks with their life 's savings .;banks;13.108464241027832
Retirees rarely trust banks with their life 's savings .;banks;11.679232597351074
Retirees often trust strangers with their life 's savings .;strangers;13.835245132446289
Retirees rarely trust strangers with their life 's savings .;strangers;13.329499244689941
Quarterbacks often lift weights as part of their training regimen .;weights;11.389126777648926
Quarterbacks rarely lift weights as part of their training regimen .;weights;9.93914794921875
Quarterbacks often lift wheels as part of their training regimen .;wheels;15.02327823638916
Quarterbacks rarely lift wheels as part of their training regimen .;wheels;14.987560272216797
Psychologists often use hypnosis to help patients remember their childhood .;hypnosis;11.5555419921875
Psychologists rarely use hypnosis to help patients remember their childhood .;hypnosis;10.190776824951172
Psychologists often use violence to help patients remember their childhood .;violence;11.073351860046387
Psychologists rarely use violence to help patients remember their childhood .;violence;10.649463653564453
Matadors often wave flags to goad the bull into attacking .;flags;14.550618171691895
Matadors rarely wave flags to goad the bull into attacking .;flags;14.847393989562988
Eskimos often catch fish during the long arctic summer .;fish;5.906903266906738
Eskimos rarely catch fish during the long arctic summer .;fish;7.15643835067749
Eskimos often catch malaria during the long arctic summer .;malaria;16.0164737701416
Eskimos rarely catch malaria during the long arctic summer .;malaria;16.393207550048828
Astronomers often observe stars that have unusual properties .;stars;13.212499618530273
Astronomers rarely observe stars that have unusual properties .;stars;13.323230743408203
Astronomers often observe insects that have unusual properties .;insects;13.193205833435059
Astronomers rarely observe insects that have unusual properties .;insects;14.408926963806152
Pirates often ransom prisoners for gold or jewels .;prisoners;10.618552207946777
Pirates rarely ransom prisoners for gold or jewels .;prisoners;11.212254524230957
Pirates often ransom husbands for gold or jewels .;husbands;18.840600967407227
Pirates rarely ransom husbands for gold or jewels .;husbands;19.35707664489746
Employees often do work while they are at the office .;work;9.596588134765625
Employees rarely do work while they are at the office .;work;7.257160186767578
Hosts often invite guests to stay for dinner .;guests;6.291532039642334
Hosts rarely invite guests to stay for dinner .;guests;7.183182716369629
Surgeons often request specialists for particularly difficult operations .;specialists;12.446120262145996
Surgeons rarely request specialists for particularly difficult operations .;specialists;13.80864143371582
Surgeons often request bodyguards for particularly difficult operations .;bodyguards;17.31220245361328
Surgeons rarely request bodyguards for particularly difficult operations .;bodyguards;18.35062026977539
Chimps often peel bananas before they eat them .;bananas;15.71308422088623
Chimps rarely peel bananas before they eat them .;bananas;14.436930656433105
Chimps often peel apples before they eat them .;apples;15.686858177185059
Chimps rarely peel apples before they eat them .;apples;14.642192840576172
Mayors often see citizens on a regular basis .;citizens;16.077810287475586
Mayors rarely see citizens on a regular basis .;citizens;15.683204650878906
Mayors often see ghosts on a regular basis .;ghosts;14.96191692352295
Mayors rarely see ghosts on a regular basis .;ghosts;13.939467430114746
Dogs often gnaw bones to exercise their jaws .;bones;15.40671157836914
Dogs rarely gnaw bones to exercise their jaws .;bones;16.133798599243164
Dogs often gnaw tires to exercise their jaws .;tires;17.340787887573242
Dogs rarely gnaw tires to exercise their jaws .;tires;17.502363204956055
Sailors often abandon ships that are about to capsize .;ships;8.553234100341797
Sailors rarely abandon ships that are about to capsize .;ships;7.924379825592041
Spies often collect data from foreign countries .;data;7.076691627502441
Spies rarely collect data from foreign countries .;data;7.739339828491211
Spies often collect sand from foreign countries .;sand;14.062684059143066
Spies rarely collect sand from foreign countries .;sand;13.769065856933594
Songwriters often create music specifically for their own band .;music;10.172720909118652
Songwriters rarely create music specifically for their own band .;music;10.092154502868652
Songwriters often create stages specifically for their own band .;stages;15.852272987365723
Songwriters rarely create stages specifically for their own band .;stages;16.062854766845703
Snakes often devour eggs in one large bite .;eggs;11.747970581054688
Snakes rarely devour eggs in one large bite .;eggs;11.284872055053711
Snakes often devour pigs in one large bite .;pigs;14.757094383239746
Snakes rarely devour pigs in one large bite .;pigs;14.703628540039062
Detectives often notice clues all around the crime scene .;clues;14.201716423034668
Detectives rarely notice clues all around the crime scene .;clues;14.413025856018066
Detectives often notice reporters all around the crime scene .;reporters;15.276185989379883
Detectives rarely notice reporters all around the crime scene .;reporters;15.178643226623535
Families often schedule vacations during the summer months .;vacations;10.67725944519043
Families rarely schedule vacations during the summer months .;vacations;10.782631874084473
Families often schedule discussions during the summer months .;discussions;11.27231502532959
Families rarely schedule discussions during the summer months .;discussions;13.483452796936035
Therapists often make diagnoses based on years of experience .;diagnoses;16.963191986083984
Therapists rarely make diagnoses based on years of experience .;diagnoses;16.772449493408203
Therapists often make deals based on years of experience .;deals;11.88868236541748
Therapists rarely make deals based on years of experience .;deals;12.279884338378906
Lifeguards often protect swimmers at the beach .;swimmers;14.678180694580078
Lifeguards rarely protect swimmers at the beach .;swimmers;15.163165092468262
Lifeguards often protect birds at the beach .;birds;12.372539520263672
Lifeguards rarely protect birds at the beach .;birds;13.127782821655273
Dentists often pull teeth in their office .;teeth;12.742582321166992
Dentists rarely pull teeth in their office .;teeth;12.687787055969238
Dentists often pull files in their office .;files;15.650245666503906
Dentists rarely pull files in their office .;files;15.292716979980469
Salesmen often market products to prospective buyers .;products;10.904531478881836
Salesmen rarely market products to prospective buyers .;products;11.178046226501465
Salesmen often market values to prospective buyers .;values;10.500853538513184
Salesmen rarely market values to prospective buyers .;values;10.497690200805664
Aquariums often give sharks a lot of special attention .;sharks;21.00554656982422
Aquariums rarely give sharks a lot of special attention .;sharks;20.585792541503906
Aquariums often give donors a lot of special attention .;donors;18.946386337280273
Aquariums rarely give donors a lot of special attention .;donors;20.454940795898438
Burglars often have disguises when they are breaking into a house .;disguises;18.036287307739258
Burglars rarely have disguises when they are breaking into a house .;disguises;18.697668075561523
Burglars often have hostages when they are breaking into a house .;hostages;19.02411460876465
Burglars rarely have hostages when they are breaking into a house .;hostages;17.414228439331055
Tenants often rent apartments on a monthly basis .;apartments;10.457377433776855
Tenants rarely rent apartments on a monthly basis .;apartments;12.195049285888672
Custodians often scrub sinks before applying a disinfectant .;sinks;19.116474151611328
Custodians rarely scrub sinks before applying a disinfectant .;sinks;19.939645767211914
Custodians often scrub trucks before applying a disinfectant .;trucks;15.846457481384277
Custodians rarely scrub trucks before applying a disinfectant .;trucks;16.556644439697266
